Path,Class,Keyterms
'../Image Data/Paintings/training/Kalamkari/p121.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p135.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p152.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p146.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p191.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p185.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p27.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p218.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p33.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p32.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p219.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p26.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p184.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p190.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p147.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p153.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p179.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p145.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p151.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p186.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p192.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p30.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p24.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p18.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p19.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p25.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p31.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p193.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p187.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p150.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p144.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p178.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p140.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p154.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p168.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p183.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p197.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p35.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p21.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p20.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p34.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p196.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p182.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p169.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p155.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p141.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p157.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p143.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p194.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p180.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p22.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p36.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p209.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p208.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p37.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p23.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p181.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p195.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p142.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/training/Kalamkari/p156.jpg','Kalamkari',"['art', 'textile', 'andhra pradesh', 'painting', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p12.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p13.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p11.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p39.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p38.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p10.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p28.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p14.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p15.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p29.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p17.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p16.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p65.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p71.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p59.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p58.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p70.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p64.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p9.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p72.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p66.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p67.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p73.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p8.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p77.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p63.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p88.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p89.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p62.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p76.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p48.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p60.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p74.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p75.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p61.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p49.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p3.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p44.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p50.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p78.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p87.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p93.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p92.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p86.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p79.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p51.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p45.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p2.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p53.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p47.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p90.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p84.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p85.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p91.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p46.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p52.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p1.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p5.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p56.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p42.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p81.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p80.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p43.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p57.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p4.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p6.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p69.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p41.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p55.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p82.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p83.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p54.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p40.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p68.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p7.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p27.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p33.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p32.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p26.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p30.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p24.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
'../Image Data/Paintings/testing/Madhubani/p18.jpg','Madhubani',"['art', 'painting', 'bihar', 'folk', 'traditional']"
